System,material_id,num__ElementProperty_MagpieData maximum NpValence,Shear Modulus Voigt,range oxidation state,Melting Point (K),num__ElementProperty_MagpieData avg_dev GSbandgap,num__ElementProperty_MagpieData mode NUnfilled,num__ElementProperty_MagpieData mean NUnfilled,num__DensityFeatures_vpa,num__ElementProperty_MagpieData mean NpUnfilled,num__ElementProperty_MagpieData range SpaceGroupNumber,spacegroup_num,crystal_system_int,density,natoms,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,vpa,packing fraction,a,b,c,alpha,beta,gamma
Ca3MnN3,mp-14763,3.0,51.58,6,1702.0,3.1528163265306124,0.0,2.0,15.3270086248164,1.2857142857142858,31.0,63.0,5.0,3.322379384364893,14.0,2.235926350629033,31.30296890880645,0.0836363662606148,1.099100001271344,0.8908177955652358,0.2772897005799498,0.1854506733784612,0.139632829536426,0.0393305345838639,0.1297048191287837,2.3778299681533843,0.2499567131366256,1.549284151035219,0.1955390029895495,16.0,3.070597894314954,15.507648251434627,0.8127985056542526,6.63194824,6.63194824,5.036775,101.46982992,90.0,90.0
BaFe2S3,mp-22739,4.0,30.276,4,1504.0,1.101,2.0,2.333333333333333,20.245983033469923,1.0,159.0,63.0,5.0,4.718944347885631,12.0,1.918295834054489,23.01955000865388,0.1222178066087774,1.20370412936906,0.8347187081272334,0.2395957017770713,0.1876891183898645,0.1539942169806393,0.0489458934935065,0.2454046276152135,2.4364442044084167,0.4535443034651418,1.4492872360297009,0.3019397033897531,15.666666666666664,3.0912061651652345,20.245983028433205,0.6353871037143867,6.930444820000001,6.93044482,5.165124,101.67728490999998,90.0,90.0
RbFe2Se3,mp-15120,4.0,9.747,5,1304.0,0.3995,2.0,2.5,26.720090949255127,1.0,215.0,63.0,5.0,4.495597916392606,12.0,1.918295834054489,23.01955000865388,0.1270885419158527,1.2058923748327568,0.8093671871262208,0.2134304728250252,0.1540724733042517,0.1356180707439098,0.0580963603171673,0.2587934991796837,2.6771494501206545,0.5045494356250627,1.4060348228163944,0.2997387451629457,14.333333333333336,3.6817870057290873,26.720090969718047,0.6016793090278242,7.76531454,7.76531454,5.453814,102.84080439,90.0,90.0
V3AsC,mp-27769,3.0,87.423,7,1749.0,1.4387200000000002,7.0,5.6,12.02811550443676,1.4,63.0,63.0,5.0,6.531323881779718,10.0,1.9219280948873625,19.219280948873624,0.0705936342651767,1.0579742412684263,0.8235159143370582,0.1344770801681588,0.1139879120684452,0.0833405210586488,0.0430937541175249,0.121673475023761,2.2615131587466584,0.2223838063426603,1.6657066544267525,0.5111718115899452,14.0,3.286335345030997,12.191265774343648,0.6352968782740704,7.691238,5.315789979999999,3.1190959981693487,107.06043778,90.00000000000001,89.99999999999999
NaAuO2,mp-20343,4.0,22.712,5,812.0,0.0,2.0,1.5,16.009327253284038,1.0,217.0,63.0,5.0,6.533399816266482,8.0,1.5,12.0,0.0193249769482742,1.03785771222013,0.9613500461034512,0.2392355884555795,0.1741737812904206,0.1539496163296556,0.0444439045822483,0.0309295957249329,2.3129946164825954,0.1781327401044726,1.4408836084898768,0.1096465721769323,10.5,1.6583123951777,16.009327272489763,0.5706763301303898,5.980513,5.97282382,3.7796400022273287,108.445538745,90.00000000000001,89.99999999999999
Ti2ZnN,mp-1014227,3.0,98.164,0,2160.0,2.413875,8.0,4.75,12.634348707978791,0.75,0.0,63.0,5.0,5.6500481099222135,8.0,2.0,16.0,0.090060049066871,1.11445299830058,0.8371918726962253,0.1688643189510199,0.1548339192634144,0.090419174467666,0.0577863908562753,0.1761242797860543,2.2662488375451786,0.3176121866738069,1.447407907115576,0.23677239334889,13.0,3.0822070014844885,12.869045937127964,0.6691331669464379,8.35318742,4.193934,2.986874000239345,100.29908385000002,90.00000000000001,89.99999999999999
TaAgS3,mp-5821,4.0,45.532,7,1006.0,1.05696,2.0,2.8,18.60996823175582,1.2,159.0,63.0,5.0,6.742764519747428,10.0,1.9219280948873625,19.219280948873624,0.0409522264697751,1.0451914580180803,0.9103869438745176,0.1352100005957278,0.1138569587132154,0.0879289746415231,0.0313949633522264,0.097588073545619,2.61625225858139,0.1353467726964724,1.755250292677736,0.706400287416557,14.0,1.6733200530681511,18.963317710419204,0.4481674196481285,7.785995,7.37772243,3.3920960020830715,103.29046314500002,90.00000000000001,89.99999999999999
Zn(PtO2)3,mp-8207,4.0,75.989,6,1548.0,0.0,2.0,1.8,11.281812775356885,1.2,213.0,65.0,5.0,10.608621577220893,10.0,2.1219280948873624,21.219280948873624,0.0475448784410944,1.0555048176655109,0.8907470783745117,0.2017178236661836,0.1905832756519882,0.1175975940013502,0.0557424388892889,0.0973876772327833,2.1225745245946657,0.0829508802617732,1.6014927634527716,0.241222920324301,13.6,2.8354893757515653,11.687227724920854,0.3991763658915473,6.18831149,6.18831149,3.223845,108.79848013999998,90.0,90.0
Li2CeO3,mp-754534,4.0,50.312,6,1684.0,0.0,2.0,5.0,12.51157014656502,1.0,217.0,65.0,5.0,4.347164907038897,6.0,1.918295834054489,11.509775004326936,0.0146455192353405,1.0204744592312076,0.9704461220384498,0.1226667648124347,0.1204712013229889,0.0793961750912615,0.0444281440037769,0.0409359757355391,2.228691161822255,0.0403830834231879,1.51290788480675,0.0572461221498298,13.333333333333336,0.9428090415820634,12.859821025289929,0.7099150887804455,5.32967219,4.490620001217892,3.554728,114.915730285,90.00000000000001,90.0
Tb2B2C3,mp-568624,2.0,92.613,7,2220.0,1.8288979591836736,4.0,4.571428571428571,11.927775110543832,3.142857142857143,28.0,65.0,5.0,7.4680480090640895,7.0,1.950212064914747,13.651484454403226,0.1073295277515802,1.1878266735652652,0.8750593405726051,0.4077647096461392,0.3204638089692721,0.2276470679689397,0.0889485152135203,0.2151172604351457,2.0138881839999234,0.5025219846714526,0.0,0.0,14.571428571428571,2.8713930346059686,11.927775109383928,0.6509864724364051,6.858681259999999,3.705411,3.3905439996938496,104.310211655,90.00000000000001,89.99999999999999
Mg3ZnO4,mp-753315,4.0,102.762,4,1844.0,0.0,2.0,1.0,9.787115458893872,1.0,182.0,65.0,5.0,4.2908826971363405,8.0,2.25,18.0,0.0051748810849382,1.0194397349064193,0.9822000665486972,0.0256585284180157,0.0247515097768005,0.013364866204411,0.0046822928627086,0.0092817285143667,2.1391954041801817,0.012966341107346,1.5556208534059013,0.0060311659289452,13.5,4.06201920231798,9.78711547100436,0.7195252067297523,5.23724774,5.23724774,3.028076,109.49063137,90.0,90.0
Mg(PtO2)3,mp-8208,4.0,77.981,6,1535.0,0.0,2.0,1.8,11.263224450559864,1.2,213.0,65.0,5.0,10.06177051471644,10.0,2.1219280948873624,21.219280948873624,0.045511930969417,1.0540382101093904,0.895975425443435,0.2048806186885853,0.1894376256037864,0.116882087015086,0.0541714755102059,0.0963441488434694,2.118341547129249,0.0770881170984348,1.6039628007776452,0.2480449470088987,13.6,2.8354893757515653,11.64406367439154,0.4335584599892632,6.1632282,6.1632282,3.238153,108.79937588,90.0,90.0
Li2MgBr4,mp-29009,5.0,12.655,3,736.0,0.7136326530612245,1.0,0.8571428571428571,23.442448949114056,0.5714285714285714,165.0,65.0,5.0,3.4885231373739805,7.0,1.9502120649147463,13.651484454403224,0.0679965268645854,1.100686995873048,0.9012292933771237,0.1881046316000112,0.1864542358051292,0.0983386162670995,0.0796177824100069,0.1245170607189178,2.746922103823032,0.0243479527778462,1.5563382282921043,0.0323091704871561,12.571428571428571,3.6196741312342646,24.33063369439682,0.3825851455209015,6.81632801,6.81632801,3.890538,109.57647773,90.0,90.0
ZnReO4,mp-755594,4.0,72.534,8,1109.0,0.0,2.0,2.1666666666666665,11.41902300645796,1.3333333333333333,182.0,65.0,5.0,7.64935121528312,6.0,1.9182958340544896,11.509775004326936,0.0975407795207039,1.077324179147573,0.8191960437834399,0.1727864867843412,0.1690397114669858,0.1184611393500262,0.066019904554202,0.1714002122110879,2.028993476109532,0.0457349708583769,1.7618394132238793,0.2079994786999719,14.0,4.47213595499958,11.419022990861285,0.3536657522645966,4.69471653,4.694716529999999,3.10969,91.53388047,90.0,90.0
Li2FeBr4,mp-22967,5.0,13.986,3,798.0,0.7136326530612245,1.0,1.4285714285714286,23.59973691880553,0.5714285714285714,165.0,65.0,5.0,3.913598413059799,7.0,1.9502120649147463,13.651484454403224,0.0697892038125919,1.100110335258056,0.8917500552046344,0.1930244938220048,0.1918936649853874,0.1030333748300821,0.0804155986538165,0.1287556854967978,2.7123479332032328,0.0320994159299226,1.5497037098282431,0.0404644061678108,12.571428571428571,3.6196741312342646,23.599736946995048,0.3784342823656885,6.76978624,6.76978624,3.806198,108.73212128999998,90.0,90.0
Li2PrO3,mp-5446,4.0,18.883,6,1611.0,0.0,2.0,3.1666666666666665,14.031319881549082,1.0,217.0,65.0,5.0,3.9998273507642073,6.0,1.9182958340544896,11.509775004326936,0.0061849096481603,1.0082953475288543,0.9880484935876366,0.1164566176693642,0.102885119330228,0.0801136771367657,0.0413394857276145,0.0308111978318305,2.293610580921753,0.0471012121950334,1.5216298908137489,0.0587181021197321,13.333333333333336,0.9428090415820634,14.031319864273932,0.6506430665952001,5.461754869999999,4.60141599726222,3.693542,114.91287988,90.00000000000001,90.0
Nb3O7F,mp-753459,5.0,112.559,7,1824.0,0.3256198347107438,2.0,3.272727272727273,12.664370581557984,1.3636363636363635,217.0,65.0,5.0,4.883744144580053,11.0,2.3685225277282065,26.05374780501027,0.0950858010602602,1.1263459336725048,0.81028948548718,0.1411990610558724,0.1254649563110894,0.1005142567703187,0.0395325217623974,0.1987266891380275,2.043400232612236,0.0627745037317405,2.1678418916136057,0.7265505524876789,13.636363636363637,4.4979334097647214,12.664370566578526,0.324225288303442,6.3464169,6.3464169,3.910924,117.82447726,90.0,90.0
Sb3O7F,mp-753495,5.0,119.883,7,1341.0,0.3256198347107438,2.0,2.1818181818181817,12.439906619434776,2.1818181818181817,154.0,65.0,5.0,6.022280586268293,11.0,2.3685225277282065,26.05374780501027,0.0945129756014527,1.118468951111692,0.8164918566279475,0.1483661936489958,0.1172417865797583,0.1038162668785986,0.0353304959654716,0.1973968066345492,2.0314841650783912,0.0770979305250165,2.1719794789872107,0.7220048961871921,13.636363636363637,4.291063171347617,12.439906612447924,0.3300755645562317,6.384588120000001,6.38458812,3.834917,118.91206305,90.0,90.0
CaCd3O4,mp-760403,4.0,49.866,4,1436.0,0.0,2.0,1.0,13.297477632065696,1.0,213.0,65.0,5.0,6.6460184320004805,8.0,2.25,18.0,0.0010834767624195,1.0042857771827018,0.99575942746252,0.0084597581617428,0.0037930876313509,0.0067866446249373,0.0007632824435896,0.002481300734094,2.3976943000379625,0.0039622844257522,1.5618967100301724,0.0032580232513916,13.0,3.1622776601683795,13.782879299944346,0.6787744686182758,5.86009681,5.86009681,3.411915,109.76788456,90.0,90.0
SbRhO4,mp-675025,4.0,111.941,7,1682.0,0.0,2.0,2.333333333333333,11.684351862286055,1.8333333333333333,213.0,65.0,5.0,6.837297604506682,6.0,1.9182958340544896,11.509775004326936,0.0952504226511696,1.0751325671110097,0.8534020939799506,0.1722135942212634,0.1587930165251979,0.1177260611552074,0.0694797572069862,0.1668702172252519,2.0434981036428703,0.0086389608182938,1.7711759684764692,0.2513552394679587,15.333333333333336,3.771236166328254,11.684351885884418,0.3807822096284954,4.66837569,4.66837569,3.217264,90.97138981,90.0,90.0
Li2MnBr4,mp-28250,5.0,12.211,3,833.0,0.7136326530612245,1.0,1.5714285714285714,23.60909231178196,0.5714285714285714,165.0,65.0,5.0,3.769205881579952,7.0,1.9502120649147463,13.651484454403224,0.0671403394001244,1.1003376558643263,0.9046722213138108,0.1858105274487342,0.1844971435032207,0.0971623828781229,0.0786454735550407,0.1227512881448057,2.7542372739957446,0.0213291722849549,1.5582166969088302,0.0289402525170985,12.571428571428571,3.6196741312342646,24.4467265038455,0.3653229201934357,6.82735467,6.82735467,3.901972,109.80180109,90.0,90.0
LiTi3O4,mp-867744,4.0,96.255,5,1699.0,0.0,2.0,4.125,9.386244377880814,1.0,217.0,65.0,5.0,4.7443280741373695,8.0,2.25,18.0,0.0093917763770854,1.0340259365386109,0.9642746957917612,0.0481459756053357,0.0250054962235067,0.0313599884968925,0.0044709594294507,0.0174187306490006,2.1104404283496097,0.0229976777300624,1.5410930701741656,0.0163903864431877,12.5,2.179449471770337,9.386244370620355,0.6774712578338951,5.15909965,5.15909965,2.963858,107.84897169,90.0,90.0
Mn2SnS4,mp-21139,4.0,30.733,6,1185.0,1.078530612244898,2.0,3.142857142857143,20.125594550595974,1.7142857142857142,147.0,65.0,5.0,4.2061356389324285,7.0,1.9502120649147463,13.651484454403224,0.0611934279912979,1.092086986647326,0.9257534740700302,0.1737875000621763,0.1726288296850952,0.0885638765321103,0.0745087060332702,0.1100837410488716,2.5982980221138665,0.0034620967236687,1.5681849321374506,0.005142535038026,12.571428571428571,4.593695768803865,20.125594559378776,0.3727541482147762,6.37413723,6.37413723,3.679597,109.55314732,90.0,90.0
Li2CoCl4,mp-22980,5.0,4.09,3,892.0,1.221061224489796,1.0,1.2857142857142858,18.245358189941665,0.5714285714285714,165.0,65.0,5.0,2.618728978129201,7.0,1.9502120649147463,13.651484454403224,0.0724222244117667,1.1048458566073385,0.8835717351907826,0.1983878664608243,0.195113843575681,0.1036375091589986,0.0831870107344109,0.132617343378122,2.5341649778548816,0.0392774706532138,1.5484750528073858,0.0557345096666024,12.571428571428571,3.6196741312342646,19.44219283038816,0.3865029677190741,6.30663309,6.30663309,3.62745,109.38782178,90.0,90.0
BaCu3O4,mp-3988,4.0,39.598,4,1366.0,0.0,2.0,1.375,15.10689453388744,1.0,217.0,65.0,5.0,5.230248598170493,8.0,1.75,14.0,0.0473004522325122,1.1892018089300491,0.9499378012631692,0.286316465509867,0.227214587519275,0.2331376272487436,0.0435089373145379,0.07716157803587,2.24066106066602,0.286231782911142,1.4824903600079735,0.1684792338228362,10.75,2.331844763272204,15.555407819132483,0.612060991700997,6.20705325,5.551962001758107,4.037369,116.566107975,90.00000000000001,90.0
AlSbO4,mp-676861,4.0,132.083,7,2145.0,0.0,2.0,2.6666666666666665,10.168964634348365,2.6666666666666665,213.0,65.0,5.0,5.632514439300591,6.0,1.9182958340544896,11.509775004326936,0.0970575054437901,1.0792581854307333,0.8415936096293196,0.1736624911501424,0.1663348942936308,0.1165899213422001,0.0722666850170768,0.1705075524090661,1.967743039789096,0.0224126497987224,1.7673831375888205,0.2338854257429412,15.333333333333336,3.771236166328254,10.4530474736826,0.3917581006174849,4.53104833,4.53104833,3.055526,91.16121286,90.0,90.0
Ca3CdO4,mp-755287,4.0,63.822,4,1722.0,0.0,2.0,1.0,13.647696759680208,1.0,213.0,65.0,5.0,4.39799801343541,8.0,2.25,18.0,0.0039727745663303,1.0154178650334118,0.9854555540843992,0.0218942296538314,0.0186342215220078,0.0128342383357896,0.0030638606925067,0.0077475640011348,2.4103147202284525,0.0122022081367121,1.5580985866921238,0.0059630762640779,13.5,4.06201920231798,14.000308115257926,0.8259168166352076,5.89485234,5.89485234,3.422728,109.66215866000002,90.0,90.0
Y2B3C2,mp-29896,2.0,94.228,0,2342.0,1.4618775510204085,5.0,5.857142857142857,12.099810367643276,3.2857142857142856,28.0,65.0,5.0,4.56579037704251,7.0,1.9502120649147463,13.651484454403224,0.1056244382105455,1.1706123226745058,0.8766031957270103,0.3685634843304085,0.2819020330931854,0.2150335740683959,0.0733554987606701,0.2153028002835003,1.993999237513922,0.4406532921066425,0.0,0.0,14.571428571428571,2.8713930346059686,12.171511945337016,0.6977520441602105,7.0762461,3.652185,3.395974002961537,103.88393756,90.00000000000001,89.99999999999999
KTi2F7,mp-976271,5.0,43.382,5,1297.0,0.8274000000000001,1.0,2.4,13.557394094908966,0.7,214.0,65.0,5.0,3.280331209660595,10.0,2.121928094887362,21.21928094887362,0.0808940404392561,1.1525506919315047,0.79776489890186,0.1293000310988623,0.1107776221483453,0.0932326556921538,0.0311928345826925,0.1722764770917991,2.274526311888996,0.2773883017583989,1.9778729938636228,0.7801578641932608,13.8,3.682390527904394,13.557394087892511,0.5255841182433159,6.15475927,6.15475927,4.000616,116.54334736,90.0,90.0
SmAlO3,mp-7405,4.0,113.211,5,2232.0,0.0,2.0,3.8,10.420890024180416,2.2,213.0,62.0,5.0,6.961197080804722,20.0,1.9219280948873625,38.43856189774725,0.0763628228881999,1.0780171780875925,0.8090929427795003,0.1351253867492526,0.1318284738690645,0.0939114516297306,0.0437957867008324,0.13513236195787,2.231373867104124,0.1876643935039093,1.475962197940699,0.1769299467175218,14.0,3.0983866769659336,10.750605933582865,0.6960987303035766,7.542458,5.355998,5.322426,90.0,90.0,90.0
SmScO3,mp-31118,4.0,82.439,5,2416.0,0.0,2.0,4.6,12.747897056930608,1.2,182.0,62.0,5.0,6.224039778811992,20.0,1.9219280948873625,38.43856189774725,0.0595510591836328,1.0460766722487929,0.8511223520409179,0.1608787910006421,0.153087876494379,0.1078335701725084,0.0472841821567536,0.1052827437845438,2.3489286183760063,0.1492400241672906,1.4776497303727538,0.1500904295344456,15.6,2.8705400188814645,12.982969142785644,0.7146819652986257,8.044541,5.813352,5.552341,90.0,90.0,90.0
NaUO3,mp-5788,4.0,56.514,7,1645.0,0.0,2.0,5.4,14.01493449443377,1.2,217.0,62.0,5.0,7.080246400474151,20.0,1.9219280948873625,38.43856189774725,0.0688241380574634,1.0480505522422596,0.8279396548563414,0.149863881482958,0.147407467390021,0.1082711353065248,0.0450639004367282,0.1207689975565388,2.455630464452297,0.1836515275094472,1.487850781789078,0.1742543079189602,14.8,2.4,14.49482300585029,0.6842809741212663,8.346546,5.96318,5.824494,90.0,90.0,90.0
CeScO3,mp-777413,4.0,90.692,5,2401.0,0.0,2.0,7.4,13.166644223566838,1.2,182.0,62.0,5.0,5.832243958825833,20.0,1.9219280948873625,38.43856189774725,0.0609610843976642,1.0459506493850883,0.8475972890058394,0.1600297839007197,0.1531587134834669,0.10715017594735,0.046667134267826,0.1081952334330502,2.3663315273865466,0.1543174725782073,1.4775198998743888,0.1509320036251909,15.6,2.8705400188814645,13.271804909583688,0.6991282621760988,8.067003,5.837661,5.636492,90.0,90.0,90.0
Cu3SbSe3,mp-29476,4.0,18.152,5,740.0,0.3913469387755102,1.0,1.7142857142857142,21.03741854708801,1.2857142857142858,211.0,62.0,5.0,6.193709153943781,28.0,2.235926350629033,62.6059378176129,0.0422683742355711,1.1471422502660684,0.9384778766918922,0.1860175087473851,0.096331016189774,0.1529481897306592,0.0180747706208708,0.0719921061947992,2.550948306785245,0.0508524153044529,1.5410357934497163,0.1987043497940906,15.142857142857142,2.799416848895061,21.03741854708801,0.4264504316841742,10.584337,8.046726,6.916201,90.0,90.0,90.0
SrSc2O4,mp-770771,4.0,82.212,5,2445.0,0.0,2.0,3.7142857142857135,12.543919240084977,1.1428571428571428,213.0,62.0,5.0,4.512476295107704,28.0,2.807354922057604,78.60593781761291,0.066928480287989,1.083932650634369,0.8744662140320175,0.154957759520195,0.1351195802447217,0.0960026931879474,0.0504032619495647,0.1146937106607226,2.326739437765419,0.1464138374648129,1.4350897227318729,0.1008322927336837,14.571428571428571,3.8861344310672696,12.69714743972459,0.803825156927039,11.349468,9.760365,3.209391,90.0,90.0,90.0
NdGaO3,mp-3196,4.0,78.339,5,1965.0,0.0,2.0,4.2,11.98562171411967,2.2,182.0,62.0,5.0,7.258699315211588,20.0,1.9219280948873625,38.43856189774725,0.0708511142798732,1.0547551942997389,0.8228722143003165,0.1485329757616779,0.1401318919633002,0.1000478060534267,0.0445160184516016,0.1256945313600797,2.2957021520406338,0.1730906838435111,1.476323114012483,0.162520993426122,14.8,2.4,11.98562171411967,0.6414178226184943,7.801683,5.615867,5.471236,90.0,90.0,90.0
DyScO3,mp-31120,4.0,83.453,5,2483.0,0.0,2.0,3.8,12.520312425361396,1.2,182.0,62.0,5.0,6.776053368209591,20.0,1.9219280948873625,38.43856189774725,0.0570087392552614,1.0480114571805217,0.8618446408382137,0.1645737566665022,0.1517470480043161,0.1126207492939002,0.0476380557119902,0.0955426091402118,2.3211992604938727,0.1363301748699025,1.4762735667808509,0.1446245833020445,15.6,2.8705400188814645,12.520312425361396,0.6760361370784586,7.988247,5.747842,5.45367,90.0,90.0,90.0
K2CuBr3,mp-571440,5.0,7.629,2,663.0,0.7285,1.0,1.0,29.97234401134833,0.5,165.0,62.0,5.0,3.3868777756431445,24.0,2.584962500721156,62.03910001730775,0.0595301279849556,1.0591938926778846,0.8530546917637821,0.1778187279465518,0.1276794958473285,0.1112829679915081,0.0369582876099754,0.1100881610912204,3.1431423773554754,0.29974830137285,1.4461010644861645,0.1986488869973223,14.666666666666664,1.4907119849998602,31.17031364613789,0.6342698972918612,13.387307,12.813719,4.360979,90.0,90.0,90.0
KClO3,mp-556084,5.0,8.782,0,636.0,0.79776,2.0,1.6,18.510398730005456,1.4,217.0,62.0,5.0,2.198744954668192,20.0,1.9219280948873625,38.43856189774725,0.0783500768843366,1.075715244150241,0.8041248077891578,0.4279543228737917,0.3845522808597325,0.2143738458416582,0.0854343970900842,0.1515945836986246,2.4675713725058244,0.5031853488582734,1.6315794739016058,0.341264236817949,12.8,2.4,18.51039873000545,0.5565019436838281,13.665051,5.719557,4.736659,90.0,90.0,90.0
ZrMnP,mp-20147,3.0,114.093,0,2249.0,0.7222222222222223,3.0,5.333333333333333,14.806864759272306,1.0,215.0,62.0,5.0,6.6468767834667375,12.0,1.584962500721156,19.01955000865388,0.0450559889968301,1.0675839834952452,0.946590880800171,0.086559486425841,0.0339874905899905,0.0684726913636025,0.0120578633748256,0.0920528956435177,2.56471002324194,0.1105418922178061,1.4878602917620307,0.2207136657096212,13.333333333333336,3.2998316455372216,14.75083373678314,0.7068834708771972,7.53443,6.453392,3.640486,90.0,90.0,90.0
MgTiN2,mp-1029702,3.0,90.418,7,1966.0,3.2185,3.0,3.5,11.674507718409496,1.5,0.0,62.0,5.0,3.5625007056117792,16.0,2.0,32.0,0.0284565002606506,1.0478109135641254,0.9519556800919452,0.0854759204435697,0.037611531854582,0.0640547938547756,0.0107164553498366,0.0417997439536682,2.088738112386788,0.0362529630882461,1.5486146988699596,0.0058573601306301,15.0,3.6055512754639887,11.674507718409492,0.5981387172116286,7.120617,6.124453,4.283252,90.0,90.0,90.0
CaZrS3,mp-7781,4.0,38.061,6,1736.0,1.05696,2.0,2.8,22.539780488296145,1.2,155.0,62.0,5.0,3.3520082431950664,20.0,1.9219280948873625,38.43856189774725,0.0573588690975332,1.0510476716581687,0.8566028272561671,0.1648596411250516,0.1494457518335417,0.1060375374341176,0.0516073634182548,0.1005278597239299,2.8161200606925094,0.1634011142456147,1.4606695063524466,0.1338813970740481,14.8,2.712931993250108,22.539780488296145,0.4666764722028407,9.662054,7.082334,6.5877,90.0,90.0,90.0
HfFeP,mp-22434,3.0,127.942,0,2068.0,0.7222222222222223,3.0,5.0,13.336973507524837,1.0,227.0,62.0,5.0,10.755335245579223,12.0,1.584962500721156,19.01955000865388,0.048655075141862,1.0729826127127928,0.9494738269927132,0.0975307900870732,0.0367828896679669,0.0766290308079403,0.0139345061860885,0.097645714936389,2.5375366493762384,0.1791852111587225,1.2794154840570515,0.394581301530569,14.0,2.8284271247461903,13.653860987616984,0.7636756049916087,7.029067,6.242557,3.734019,90.0,90.0,90.0
SbOF,mp-753656,5.0,16.114,5,388.0,0.8755555555555556,1.0,2.0,16.13135495926415,2.0,154.0,62.0,5.0,5.378809420030493,12.0,1.584962500721156,19.01955000865388,0.0493514438919786,1.0606572429521548,0.925972834162032,0.179099124112722,0.0659523234914259,0.1546304810029352,0.0276557869210927,0.1002809476512322,2.23184449177393,0.065019822461686,1.6021371791084722,0.2075889400231937,14.666666666666664,2.0548046676563256,16.13135495926415,0.2933919279926945,8.267161,6.769159,3.459083,90.0,90.0,90.0
CuSO4,mp-20525,4.0,29.496,8,912.0,0.6116666666666667,2.0,1.8333333333333333,11.215178408761128,1.6666666666666667,213.0,62.0,5.0,3.734333795939297,24.0,2.2516291673878226,54.03910001730775,0.1318599089099536,1.112853146749733,0.6685308938926136,0.2307704614141241,0.1645151712426577,0.1695142937271729,0.0577711441405884,0.2254345875575242,1.8456015675901665,0.230786524600659,1.9688935554334024,0.3370394647831601,15.0,4.281744192888377,11.828808291853989,0.255222943778389,8.47943,6.754331,4.956821,90.0,90.0,90.0
K2SO4,mp-4529,4.0,16.286,8,1289.0,0.5392653061224489,2.0,1.7142857142857142,15.24603655386922,1.4285714285714286,217.0,62.0,5.0,2.5313755278061847,28.0,2.521640636343318,70.60593781761291,0.1206970456145314,1.1504534097886638,0.5775603403491403,0.1910614556246555,0.1406088987743777,0.1212557151569195,0.058832886790222,0.185299176296298,1.919230255766924,0.6693076923336454,0.0,0.0,15.714285714285715,3.574284572341944,16.33015057288665,0.848670165653365,10.258606,7.596256,5.867597,90.0,90.0,90.0
LiClO4,mp-30301,5.0,18.411,0,463.0,0.6924999999999999,2.0,1.6666666666666667,11.51468812144943,1.5,217.0,62.0,5.0,2.3378078320658675,24.0,2.251629167387823,54.03910001730775,0.1352122314762724,1.1168021138046318,0.6336665136743573,0.2386490037739813,0.2008741134866761,0.167725148305184,0.0701476099498295,0.2301011078451015,1.872969117698693,0.2566337098250511,1.9930931956976223,0.3655107877326305,15.0,4.281744192888377,12.59494777577926,0.2723043642330041,8.770179,6.99402,4.928018,90.0,90.0,90.0
CrSbSe3,mp-15236,4.0,20.963,5,960.0,0.38352,2.0,3.0,24.13141060444724,1.8,215.0,62.0,5.0,5.607828030996297,20.0,2.3219280948873617,46.43856189774724,0.066190739020032,1.078567243861352,0.8345231524499199,0.166896859057719,0.1527156961545269,0.1229924553550955,0.0435245169807613,0.118438892602041,2.6754778770413554,0.1584747634977164,1.5336530348450512,0.1161374321958992,13.2,3.9698866482558417,24.31876553683121,0.3567283849373073,13.460763,9.393707,3.846492,90.0,90.0,90.0
HfNbP,mp-22637,3.0,103.85,0,2881.0,0.7222222222222223,3.0,6.0,16.791505070026673,1.0,227.0,62.0,5.0,9.894290736464225,12.0,1.584962500721156,19.01955000865388,0.0346637502075886,1.051514452555094,0.948004374688617,0.082207058158836,0.0452785716335512,0.0648986860869641,0.0186467997077861,0.0710436852741206,2.676119720987432,0.0572593915370293,1.3900242594857717,0.1718818772827437,14.0,2.449489742783178,16.915392209331515,0.6415729032232488,8.321846,6.888633,3.540875,90.0,90.0,90.0
KCoN,mp-1029444,3.0,24.321,5,1098.0,2.8608888888888893,1.0,2.333333333333333,18.81601467683823,1.0,35.0,62.0,5.0,3.2958413345210187,12.0,1.584962500721156,19.01955000865388,0.1563054012400386,1.2344581018600578,0.8700183079369691,0.2880555450485029,0.2066858803824031,0.207869209255753,0.0843330297264354,0.330839498477553,2.3178091554788307,0.4240217798331653,1.865873990094415,0.3671287424923323,14.0,5.0990195135927845,18.81601467683824,0.993100474488578,10.291457,6.304569,3.479979,90.0,90.0,90.0
BaZrS3,mp-540771,4.0,34.67,6,1741.0,1.05696,2.0,2.8,25.30283473496162,1.2,159.0,62.0,5.0,4.2206705517564505,20.0,1.9219280948873625,38.43856189774725,0.0770045246277711,1.081011461660894,0.807488688430572,0.1316801543982518,0.1268930686071313,0.0898721561233869,0.0449087963081961,0.136828235398648,2.9766641217716567,0.2516241047899058,1.4704487625794609,0.1730966178036709,14.8,2.4,25.55297337099325,0.5462743499661002,10.076777,7.15496,7.088308,90.0,90.0,90.0
